edge_id,pair_key,relation,source_id,target_id,inverse_relation,evidence
ED00705,L00353,file_has_path,F0029,P0309,path_belongs_to_file,ref2/test files_EXTRACTED/EVM/EVM.afw
ED00706,L00353,path_belongs_to_file,P0309,F0029,file_has_path,ref2/test files_EXTRACTED/EVM/EVM.afw
ED00707,L00354,file_has_path,F0030,P0310,path_belongs_to_file,ref2/test files_EXTRACTED/EVM/EVM1 Forensic Analysis Report.xlsx
ED00708,L00354,path_belongs_to_file,P0310,F0030,file_has_path,ref2/test files_EXTRACTED/EVM/EVM1 Forensic Analysis Report.xlsx
ED00709,L00355,file_has_path,F0031,P0311,path_belongs_to_file,ref2/test files_EXTRACTED/EVM/EVM1- Quick Add Metrics .xlsx
ED00710,L00355,path_belongs_to_file,P0311,F0031,file_has_path,ref2/test files_EXTRACTED/EVM/EVM1- Quick Add Metrics .xlsx
ED00711,L00356,file_has_path,F0033,P0312,path_belongs_to_file,ref2/test files_EXTRACTED/EVM/EVM2 - Quick Add Metrics.xlsx
ED00712,L00356,path_belongs_to_file,P0312,F0033,file_has_path,ref2/test files_EXTRACTED/EVM/EVM2 - Quick Add Metrics.xlsx
ED00713,L00357,file_has_path,F0035,P0313,path_belongs_to_file,ref2/test files_EXTRACTED/EVM/EVM3- Detailed Metric Report.xlsx
ED00714,L00357,path_belongs_to_file,P0313,F0035,file_has_path,ref2/test files_EXTRACTED/EVM/EVM3- Detailed Metric Report.xlsx
ED00715,L00358,file_has_path,F0032,P0314,path_belongs_to_file,ref2/test files_EXTRACTED/EVM1.mpp
ED00716,L00358,path_belongs_to_file,P0314,F0032,file_has_path,ref2/test files_EXTRACTED/EVM1.mpp
ED00717,L00359,file_has_path,F0034,P0315,path_belongs_to_file,ref2/test files_EXTRACTED/EVM2.mpp
ED00718,L00359,path_belongs_to_file,P0315,F0034,file_has_path,ref2/test files_EXTRACTED/EVM2.mpp
ED00719,L00360,file_has_path,F0067,P0316,path_belongs_to_file,ref2/test files_EXTRACTED/Large Project2 Acumen/Large Project2 Acumen - DCMA Report1.xlsx
ED00720,L00360,path_belongs_to_file,P0316,F0067,file_has_path,ref2/test files_EXTRACTED/Large Project2 Acumen/Large Project2 Acumen - DCMA Report1.xlsx
ED00721,L00361,file_has_path,F0068,P0317,path_belongs_to_file,ref2/test files_EXTRACTED/Large Project2 Acumen/Large Project2 Acumen - DCMA Report1.zip
ED00722,L00361,path_belongs_to_file,P0317,F0068,file_has_path,ref2/test files_EXTRACTED/Large Project2 Acumen/Large Project2 Acumen - DCMA Report1.zip
ED00723,L00362,file_has_path,F0067,P0318,path_belongs_to_file,ref2/test files_EXTRACTED/Large Project2 Acumen/Large Project2 Acumen - DCMA Report1_EXTRACTED/Large Project2 Acumen - DCMA Report1.xlsx
ED00724,L00362,path_belongs_to_file,P0318,F0067,file_has_path,ref2/test files_EXTRACTED/Large Project2 Acumen/Large Project2 Acumen - DCMA Report1_EXTRACTED/Large Project2 Acumen - DCMA Report1.xlsx
ED00725,L00363,file_has_path,F0069,P0319,path_belongs_to_file,ref2/test files_EXTRACTED/Large Project2 Acumen/Large Project2 Acumen - DCMA Report1_EXTRACTED/Large Project2 Acumen - Quick Add Metrics .xlsx
ED00726,L00363,path_belongs_to_file,P0319,F0069,file_has_path,ref2/test files_EXTRACTED/Large Project2 Acumen/Large Project2 Acumen - DCMA Report1_EXTRACTED/Large Project2 Acumen - Quick Add Metrics .xlsx
ED00727,L00364,file_has_path,F0070,P0320,path_belongs_to_file,ref2/test files_EXTRACTED/Large Project2 Acumen/Large Project2 Acumen - DCMA Report1_EXTRACTED/Large Project2 Acumen - Quick Add Metrics.docx
ED00728,L00364,path_belongs_to_file,P0320,F0070,file_has_path,ref2/test files_EXTRACTED/Large Project2 Acumen/Large Project2 Acumen - DCMA Report1_EXTRACTED/Large Project2 Acumen - Quick Add Metrics.docx
ED00729,L00365,file_has_path,F0071,P0321,path_belongs_to_file,ref2/test files_EXTRACTED/Large Project2 Acumen/Large Project2 Acumen - DCMA Report1_EXTRACTED/Large Project2 Acumen - Quick Add Metrics1.xlsx
ED00730,L00365,path_belongs_to_file,P0321,F0071,file_has_path,ref2/test files_EXTRACTED/Large Project2 Acumen/Large Project2 Acumen - DCMA Report1_EXTRACTED/Large Project2 Acumen - Quick Add Metrics1.xlsx
ED00731,L00366,file_has_path,F0072,P0322,path_belongs_to_file,ref2/test files_EXTRACTED/Large Project2 Acumen/Large Project2 Acumen - DCMA Report1_EXTRACTED/Large Project2 Acumen- Metric History Report.xlsx
ED00732,L00366,path_belongs_to_file,P0322,F0072,file_has_path,ref2/test files_EXTRACTED/Large Project2 Acumen/Large Project2 Acumen - DCMA Report1_EXTRACTED/Large Project2 Acumen- Metric History Report.xlsx
ED00733,L00367,file_has_path,F0073,P0323,path_belongs_to_file,ref2/test files_EXTRACTED/Large Project2 Acumen/Large Project2 Acumen - DCMA Report1_EXTRACTED/Large Project2 Acumen1 - Quick Add Metrics .xlsx
ED00734,L00367,path_belongs_to_file,P0323,F0073,file_has_path,ref2/test files_EXTRACTED/Large Project2 Acumen/Large Project2 Acumen - DCMA Report1_EXTRACTED/Large Project2 Acumen1 - Quick Add Metrics .xlsx
ED00735,L00368,file_has_path,F0069,P0324,path_belongs_to_file,ref2/test files_EXTRACTED/Large Project2 Acumen/Large Project2 Acumen - Quick Add Metrics .xlsx
ED00736,L00368,path_belongs_to_file,P0324,F0069,file_has_path,ref2/test files_EXTRACTED/Large Project2 Acumen/Large Project2 Acumen - Quick Add Metrics .xlsx
ED00737,L00369,file_has_path,F0070,P0325,path_belongs_to_file,ref2/test files_EXTRACTED/Large Project2 Acumen/Large Project2 Acumen - Quick Add Metrics.docx
ED00738,L00369,path_belongs_to_file,P0325,F0070,file_has_path,ref2/test files_EXTRACTED/Large Project2 Acumen/Large Project2 Acumen - Quick Add Metrics.docx
ED00739,L00370,file_has_path,F0071,P0326,path_belongs_to_file,ref2/test files_EXTRACTED/Large Project2 Acumen/Large Project2 Acumen - Quick Add Metrics1.xlsx
ED00740,L00370,path_belongs_to_file,P0326,F0071,file_has_path,ref2/test files_EXTRACTED/Large Project2 Acumen/Large Project2 Acumen - Quick Add Metrics1.xlsx
ED00741,L00371,file_has_path,F0072,P0327,path_belongs_to_file,ref2/test files_EXTRACTED/Large Project2 Acumen/Large Project2 Acumen- Metric History Report.xlsx
ED00742,L00371,path_belongs_to_file,P0327,F0072,file_has_path,ref2/test files_EXTRACTED/Large Project2 Acumen/Large Project2 Acumen- Metric History Report.xlsx
ED00743,L00372,file_has_path,F0073,P0328,path_belongs_to_file,ref2/test files_EXTRACTED/Large Project2 Acumen/Large Project2 Acumen1 - Quick Add Metrics .xlsx
ED00744,L00372,path_belongs_to_file,P0328,F0073,file_has_path,ref2/test files_EXTRACTED/Large Project2 Acumen/Large Project2 Acumen1 - Quick Add Metrics .xlsx
ED00745,L00373,file_has_path,F0091,P0329,path_belongs_to_file,ref2/test files_EXTRACTED/Project2 - Project5/P-P5 - Quick Add Metrics .xlsx
ED00746,L00373,path_belongs_to_file,P0329,F0091,file_has_path,ref2/test files_EXTRACTED/Project2 - Project5/P-P5 - Quick Add Metrics .xlsx
ED00747,L00374,file_has_path,F0092,P0330,path_belongs_to_file,ref2/test files_EXTRACTED/Project2 - Project5/P2-P5 - DCMA Report.xlsx
ED00748,L00374,path_belongs_to_file,P0330,F0092,file_has_path,ref2/test files_EXTRACTED/Project2 - Project5/P2-P5 - DCMA Report.xlsx
ED00749,L00375,file_has_path,F0154,P0331,path_belongs_to_file,ref2/test files_EXTRACTED/Project2 - Project5/P2-P5 - DCMA Report.zip
ED00750,L00375,path_belongs_to_file,P0331,F0154,file_has_path,ref2/test files_EXTRACTED/Project2 - Project5/P2-P5 - DCMA Report.zip
ED00751,L00376,file_has_path,F0091,P0332,path_belongs_to_file,ref2/test files_EXTRACTED/Project2 - Project5/P2-P5 - DCMA Report_EXTRACTED/P-P5 - Quick Add Metrics .xlsx
ED00752,L00376,path_belongs_to_file,P0332,F0091,file_has_path,ref2/test files_EXTRACTED/Project2 - Project5/P2-P5 - DCMA Report_EXTRACTED/P-P5 - Quick Add Metrics .xlsx
ED00753,L00377,file_has_path,F0092,P0333,path_belongs_to_file,ref2/test files_EXTRACTED/Project2 - Project5/P2-P5 - DCMA Report_EXTRACTED/P2-P5 - DCMA Report.xlsx
ED00754,L00377,path_belongs_to_file,P0333,F0092,file_has_path,ref2/test files_EXTRACTED/Project2 - Project5/P2-P5 - DCMA Report_EXTRACTED/P2-P5 - DCMA Report.xlsx
ED00755,L00378,file_has_path,F0093,P0334,path_belongs_to_file,ref2/test files_EXTRACTED/Project2 - Project5/P2-P5 - DCMA Report_EXTRACTED/P2-P5 - Detailed Metric Report.xlsx
ED00756,L00378,path_belongs_to_file,P0334,F0093,file_has_path,ref2/test files_EXTRACTED/Project2 - Project5/P2-P5 - DCMA Report_EXTRACTED/P2-P5 - Detailed Metric Report.xlsx
ED00757,L00379,file_has_path,F0094,P0335,path_belongs_to_file,ref2/test files_EXTRACTED/Project2 - Project5/P2-P5 - DCMA Report_EXTRACTED/P2-P5 - Metric History Report.xlsx
ED00758,L00379,path_belongs_to_file,P0335,F0094,file_has_path,ref2/test files_EXTRACTED/Project2 - Project5/P2-P5 - DCMA Report_EXTRACTED/P2-P5 - Metric History Report.xlsx
ED00759,L00380,file_has_path,F0095,P0336,path_belongs_to_file,ref2/test files_EXTRACTED/Project2 - Project5/P2-P5 - DCMA Report_EXTRACTED/P2-P5 - Quick Add Metrics.xlsx
ED00760,L00380,path_belongs_to_file,P0336,F0095,file_has_path,ref2/test files_EXTRACTED/Project2 - Project5/P2-P5 - DCMA Report_EXTRACTED/P2-P5 - Quick Add Metrics.xlsx
ED00761,L00381,file_has_path,F0096,P0337,path_belongs_to_file,ref2/test files_EXTRACTED/Project2 - Project5/P2-P5 - DCMA Report_EXTRACTED/P2-P5.afw
ED00762,L00381,path_belongs_to_file,P0337,F0096,file_has_path,ref2/test files_EXTRACTED/Project2 - Project5/P2-P5 - DCMA Report_EXTRACTED/P2-P5.afw
ED00763,L00382,file_has_path,F0102,P0338,path_belongs_to_file,ref2/test files_EXTRACTED/Project2 - Project5/P2-P5 - DCMA Report_EXTRACTED/Project2.mpp
ED00764,L00382,path_belongs_to_file,P0338,F0102,file_has_path,ref2/test files_EXTRACTED/Project2 - Project5/P2-P5 - DCMA Report_EXTRACTED/Project2.mpp
ED00765,L00383,file_has_path,F0010,P0339,path_belongs_to_file,ref2/test files_EXTRACTED/Project2 - Project5/P2-P5 - DCMA Report_EXTRACTED/Project5_TAMPERED.mpp
ED00766,L00383,path_belongs_to_file,P0339,F0010,file_has_path,ref2/test files_EXTRACTED/Project2 - Project5/P2-P5 - DCMA Report_EXTRACTED/Project5_TAMPERED.mpp
ED00767,L00384,file_has_path,F0093,P0340,path_belongs_to_file,ref2/test files_EXTRACTED/Project2 - Project5/P2-P5 - Detailed Metric Report.xlsx
ED00768,L00384,path_belongs_to_file,P0340,F0093,file_has_path,ref2/test files_EXTRACTED/Project2 - Project5/P2-P5 - Detailed Metric Report.xlsx
ED00769,L00385,file_has_path,F0094,P0341,path_belongs_to_file,ref2/test files_EXTRACTED/Project2 - Project5/P2-P5 - Metric History Report.xlsx
ED00770,L00385,path_belongs_to_file,P0341,F0094,file_has_path,ref2/test files_EXTRACTED/Project2 - Project5/P2-P5 - Metric History Report.xlsx
ED00771,L00386,file_has_path,F0095,P0342,path_belongs_to_file,ref2/test files_EXTRACTED/Project2 - Project5/P2-P5 - Quick Add Metrics.xlsx
ED00772,L00386,path_belongs_to_file,P0342,F0095,file_has_path,ref2/test files_EXTRACTED/Project2 - Project5/P2-P5 - Quick Add Metrics.xlsx
ED00773,L00387,file_has_path,F0096,P0343,path_belongs_to_file,ref2/test files_EXTRACTED/Project2 - Project5/P2-P5.afw
ED00774,L00387,path_belongs_to_file,P0343,F0096,file_has_path,ref2/test files_EXTRACTED/Project2 - Project5/P2-P5.afw
ED00775,L00388,file_has_path,F0102,P0344,path_belongs_to_file,ref2/test files_EXTRACTED/Project2 - Project5/Project2.mpp
ED00776,L00388,path_belongs_to_file,P0344,F0102,file_has_path,ref2/test files_EXTRACTED/Project2 - Project5/Project2.mpp
ED00777,L00389,file_has_path,F0010,P0345,path_belongs_to_file,ref2/test files_EXTRACTED/Project2 - Project5/Project5_TAMPERED.mpp
ED00778,L00389,path_belongs_to_file,P0345,F0010,file_has_path,ref2/test files_EXTRACTED/Project2 - Project5/Project5_TAMPERED.mpp
ED00779,L00390,file_has_path,F0096,P0346,path_belongs_to_file,ref2/test files_EXTRACTED/Project2 - Project5/~P-P5.afw
ED00780,L00390,path_belongs_to_file,P0346,F0096,file_has_path,ref2/test files_EXTRACTED/Project2 - Project5/~P-P5.afw
ED00781,L00391,file_has_path,F0120,P0347,path_belongs_to_file,ref2/test files_EXTRACTED/Project2(Duration Bomb).mpp
ED00782,L00391,path_belongs_to_file,P0347,F0120,file_has_path,ref2/test files_EXTRACTED/Project2(Duration Bomb).mpp
ED00783,L00392,file_has_path,F0102,P0348,path_belongs_to_file,ref2/test files_EXTRACTED/Project2.mpp
ED00784,L00392,path_belongs_to_file,P0348,F0102,file_has_path,ref2/test files_EXTRACTED/Project2.mpp
ED00785,L00393,file_has_path,F0008,P0349,path_belongs_to_file,ref2/test files_EXTRACTED/Project3.mpp
ED00786,L00393,path_belongs_to_file,P0349,F0008,file_has_path,ref2/test files_EXTRACTED/Project3.mpp
ED00787,L00394,file_has_path,F0009,P0350,path_belongs_to_file,ref2/test files_EXTRACTED/Project4.mpp
ED00788,L00394,path_belongs_to_file,P0350,F0009,file_has_path,ref2/test files_EXTRACTED/Project4.mpp
ED00789,L00395,file_has_path,F0010,P0351,path_belongs_to_file,ref2/test files_EXTRACTED/Project5_TAMPERED.mpp
ED00790,L00395,path_belongs_to_file,P0351,F0010,file_has_path,ref2/test files_EXTRACTED/Project5_TAMPERED.mpp
ED00791,L00396,file_has_path,F0130,P0352,path_belongs_to_file,ref2/test files_EXTRACTED/TP1_Library_Progressed.mpp
ED00792,L00396,path_belongs_to_file,P0352,F0130,file_has_path,ref2/test files_EXTRACTED/TP1_Library_Progressed.mpp
ED00793,L00397,file_has_path,F0155,P0353,path_belongs_to_file,ref2/test files_EXTRACTED/TP1_Library_Progressed.xml
ED00794,L00397,path_belongs_to_file,P0353,F0155,file_has_path,ref2/test files_EXTRACTED/TP1_Library_Progressed.xml
ED00795,L00398,file_has_path,F0156,P0354,path_belongs_to_file,ref2/test files_EXTRACTED/TP1_Library_Progressed.zip
ED00796,L00398,path_belongs_to_file,P0354,F0156,file_has_path,ref2/test files_EXTRACTED/TP1_Library_Progressed.zip
ED00797,L00399,file_has_path,F0032,P0355,path_belongs_to_file,ref2/test files_EXTRACTED/TP1_Library_Progressed_EXTRACTED/EVM1.mpp
ED00798,L00399,path_belongs_to_file,P0355,F0032,file_has_path,ref2/test files_EXTRACTED/TP1_Library_Progressed_EXTRACTED/EVM1.mpp
ED00799,L00400,file_has_path,F0034,P0356,path_belongs_to_file,ref2/test files_EXTRACTED/TP1_Library_Progressed_EXTRACTED/EVM2.mpp
ED00800,L00400,path_belongs_to_file,P0356,F0034,file_has_path,ref2/test files_EXTRACTED/TP1_Library_Progressed_EXTRACTED/EVM2.mpp
ED00801,L00401,file_has_path,F0120,P0357,path_belongs_to_file,ref2/test files_EXTRACTED/TP1_Library_Progressed_EXTRACTED/Project2(Duration Bomb).mpp
ED00802,L00401,path_belongs_to_file,P0357,F0120,file_has_path,ref2/test files_EXTRACTED/TP1_Library_Progressed_EXTRACTED/Project2(Duration Bomb).mpp
ED00803,L00402,file_has_path,F0102,P0358,path_belongs_to_file,ref2/test files_EXTRACTED/TP1_Library_Progressed_EXTRACTED/Project2.mpp
ED00804,L00402,path_belongs_to_file,P0358,F0102,file_has_path,ref2/test files_EXTRACTED/TP1_Library_Progressed_EXTRACTED/Project2.mpp
ED00805,L00403,file_has_path,F0008,P0359,path_belongs_to_file,ref2/test files_EXTRACTED/TP1_Library_Progressed_EXTRACTED/Project3.mpp
ED00806,L00403,path_belongs_to_file,P0359,F0008,file_has_path,ref2/test files_EXTRACTED/TP1_Library_Progressed_EXTRACTED/Project3.mpp
ED00807,L00404,file_has_path,F0009,P0360,path_belongs_to_file,ref2/test files_EXTRACTED/TP1_Library_Progressed_EXTRACTED/Project4.mpp
ED00808,L00404,path_belongs_to_file,P0360,F0009,file_has_path,ref2/test files_EXTRACTED/TP1_Library_Progressed_EXTRACTED/Project4.mpp
ED00809,L00405,file_has_path,F0010,P0361,path_belongs_to_file,ref2/test files_EXTRACTED/TP1_Library_Progressed_EXTRACTED/Project5_TAMPERED.mpp
ED00810,L00405,path_belongs_to_file,P0361,F0010,file_has_path,ref2/test files_EXTRACTED/TP1_Library_Progressed_EXTRACTED/Project5_TAMPERED.mpp
ED00811,L00406,file_has_path,F0130,P0362,path_belongs_to_file,ref2/test files_EXTRACTED/TP1_Library_Progressed_EXTRACTED/TP1_Library_Progressed.mpp
ED00812,L00406,path_belongs_to_file,P0362,F0130,file_has_path,ref2/test files_EXTRACTED/TP1_Library_Progressed_EXTRACTED/TP1_Library_Progressed.mpp
ED00813,L00407,file_has_path,F0155,P0363,path_belongs_to_file,ref2/test files_EXTRACTED/TP1_Library_Progressed_EXTRACTED/TP1_Library_Progressed.xml
ED00814,L00407,path_belongs_to_file,P0363,F0155,file_has_path,ref2/test files_EXTRACTED/TP1_Library_Progressed_EXTRACTED/TP1_Library_Progressed.xml
ED00815,L00408,file_has_path,F0131,P0364,path_belongs_to_file,ref2/test files_EXTRACTED/TP1_Library_Progressed_EXTRACTED/TP2_Bridge_4x10_Calendar.mpp
ED00816,L00408,path_belongs_to_file,P0364,F0131,file_has_path,ref2/test files_EXTRACTED/TP1_Library_Progressed_EXTRACTED/TP2_Bridge_4x10_Calendar.mpp
ED00817,L00409,file_has_path,F0157,P0365,path_belongs_to_file,ref2/test files_EXTRACTED/TP1_Library_Progressed_EXTRACTED/TP2_Bridge_4x10_Calendar.xml
ED00818,L00409,path_belongs_to_file,P0365,F0157,file_has_path,ref2/test files_EXTRACTED/TP1_Library_Progressed_EXTRACTED/TP2_Bridge_4x10_Calendar.xml
ED00819,L00410,file_has_path,F0132,P0366,path_belongs_to_file,ref2/test files_EXTRACTED/TP1_Library_Progressed_EXTRACTED/TP3_Outage_DCMA_Seeded.mpp
ED00820,L00410,path_belongs_to_file,P0366,F0132,file_has_path,ref2/test files_EXTRACTED/TP1_Library_Progressed_EXTRACTED/TP3_Outage_DCMA_Seeded.mpp
ED00821,L00411,file_has_path,F0158,P0367,path_belongs_to_file,ref2/test files_EXTRACTED/TP1_Library_Progressed_EXTRACTED/TP3_Outage_DCMA_Seeded.xml
ED00822,L00411,path_belongs_to_file,P0367,F0158,file_has_path,ref2/test files_EXTRACTED/TP1_Library_Progressed_EXTRACTED/TP3_Outage_DCMA_Seeded.xml
ED00823,L00412,file_has_path,F0020,P0368,path_belongs_to_file,ref2/test files_EXTRACTED/TP1_Library_Progressed_EXTRACTED/TP4_DataCenter_v1.mpp
ED00824,L00412,path_belongs_to_file,P0368,F0020,file_has_path,ref2/test files_EXTRACTED/TP1_Library_Progressed_EXTRACTED/TP4_DataCenter_v1.mpp
ED00825,L00413,file_has_path,F0159,P0369,path_belongs_to_file,ref2/test files_EXTRACTED/TP1_Library_Progressed_EXTRACTED/TP4_DataCenter_v1.xml
ED00826,L00413,path_belongs_to_file,P0369,F0159,file_has_path,ref2/test files_EXTRACTED/TP1_Library_Progressed_EXTRACTED/TP4_DataCenter_v1.xml
ED00827,L00414,file_has_path,F0021,P0370,path_belongs_to_file,ref2/test files_EXTRACTED/TP1_Library_Progressed_EXTRACTED/TP4_DataCenter_v2.mpp
ED00828,L00414,path_belongs_to_file,P0370,F0021,file_has_path,ref2/test files_EXTRACTED/TP1_Library_Progressed_EXTRACTED/TP4_DataCenter_v2.mpp
ED00829,L00415,file_has_path,F0160,P0371,path_belongs_to_file,ref2/test files_EXTRACTED/TP1_Library_Progressed_EXTRACTED/TP4_DataCenter_v2.xml
ED00830,L00415,path_belongs_to_file,P0371,F0160,file_has_path,ref2/test files_EXTRACTED/TP1_Library_Progressed_EXTRACTED/TP4_DataCenter_v2.xml
ED00831,L00416,file_has_path,F0023,P0372,path_belongs_to_file,ref2/test files_EXTRACTED/TP1_Library_Progressed_EXTRACTED/TP4_DataCenter_v3.mpp
ED00832,L00416,path_belongs_to_file,P0372,F0023,file_has_path,ref2/test files_EXTRACTED/TP1_Library_Progressed_EXTRACTED/TP4_DataCenter_v3.mpp
ED00833,L00417,file_has_path,F0161,P0373,path_belongs_to_file,ref2/test files_EXTRACTED/TP1_Library_Progressed_EXTRACTED/TP4_DataCenter_v3.xml
ED00834,L00417,path_belongs_to_file,P0373,F0161,file_has_path,ref2/test files_EXTRACTED/TP1_Library_Progressed_EXTRACTED/TP4_DataCenter_v3.xml
ED00835,L00418,file_has_path,F0024,P0374,path_belongs_to_file,ref2/test files_EXTRACTED/TP1_Library_Progressed_EXTRACTED/TP4_DataCenter_v4.mpp
ED00836,L00418,path_belongs_to_file,P0374,F0024,file_has_path,ref2/test files_EXTRACTED/TP1_Library_Progressed_EXTRACTED/TP4_DataCenter_v4.mpp
ED00837,L00419,file_has_path,F0162,P0375,path_belongs_to_file,ref2/test files_EXTRACTED/TP1_Library_Progressed_EXTRACTED/TP4_DataCenter_v4.xml
ED00838,L00419,path_belongs_to_file,P0375,F0162,file_has_path,ref2/test files_EXTRACTED/TP1_Library_Progressed_EXTRACTED/TP4_DataCenter_v4.xml
ED00839,L00420,file_has_path,F0025,P0376,path_belongs_to_file,ref2/test files_EXTRACTED/TP1_Library_Progressed_EXTRACTED/TP4_DataCenter_v5.mpp
ED00840,L00420,path_belongs_to_file,P0376,F0025,file_has_path,ref2/test files_EXTRACTED/TP1_Library_Progressed_EXTRACTED/TP4_DataCenter_v5.mpp
ED00841,L00421,file_has_path,F0163,P0377,path_belongs_to_file,ref2/test files_EXTRACTED/TP1_Library_Progressed_EXTRACTED/TP4_DataCenter_v5.xml
ED00842,L00421,path_belongs_to_file,P0377,F0163,file_has_path,ref2/test files_EXTRACTED/TP1_Library_Progressed_EXTRACTED/TP4_DataCenter_v5.xml
ED00843,L00422,file_has_path,F0131,P0378,path_belongs_to_file,ref2/test files_EXTRACTED/TP2_Bridge_4x10_Calendar.mpp
ED00844,L00422,path_belongs_to_file,P0378,F0131,file_has_path,ref2/test files_EXTRACTED/TP2_Bridge_4x10_Calendar.mpp
ED00845,L00423,file_has_path,F0157,P0379,path_belongs_to_file,ref2/test files_EXTRACTED/TP2_Bridge_4x10_Calendar.xml
ED00846,L00423,path_belongs_to_file,P0379,F0157,file_has_path,ref2/test files_EXTRACTED/TP2_Bridge_4x10_Calendar.xml
ED00847,L00424,file_has_path,F0132,P0380,path_belongs_to_file,ref2/test files_EXTRACTED/TP3_Outage_DCMA_Seeded.mpp
ED00848,L00424,path_belongs_to_file,P0380,F0132,file_has_path,ref2/test files_EXTRACTED/TP3_Outage_DCMA_Seeded.mpp
ED00849,L00425,file_has_path,F0158,P0381,path_belongs_to_file,ref2/test files_EXTRACTED/TP3_Outage_DCMA_Seeded.xml
ED00850,L00425,path_belongs_to_file,P0381,F0158,file_has_path,ref2/test files_EXTRACTED/TP3_Outage_DCMA_Seeded.xml
